id,entity,amount,currency,status,order_id,invoice_id,description,method,international,refund_status,amount_refunded,captured,email,contact,fee,tax,created_at,card_id,card_network,card_type,bank,contract_fee_rate,applied_fee_rate,base_fee,anomaly_type
pay_EH26020200651,payment,804000,INR,captured,order_EH26020200651,inv_EH26020200651,Online electronics order,upi,false,null,0,true,customer651@example.com,+919000000650,14472,0,1770029400,,,,,0.018,0.018,144.72,
pay_EH26022500652,payment,273000,INR,captured,order_EH26022500652,inv_EH26022500652,Online electronics order,card,false,null,0,true,customer652@example.com,+919000000651,4914,0,1772020260,card_de6946260023,MasterCard,credit,,0.018,0.018,49.14,
pay_EH26021800653,payment,261000,INR,captured,order_EH26021800653,inv_EH26021800653,Online electronics order,netbanking,false,null,0,true,customer653@example.com,+919000000652,4698,0,1771419120,,,,,0.018,0.018,46.98,
pay_EH26020300654,payment,411000,INR,captured,order_EH26020300654,inv_EH26020300654,Online electronics order,upi,false,null,0,true,customer654@example.com,+919000000653,7398,0,1770126780,,,,,0.018,0.018,73.98,
pay_EH26020500655,payment,357000,INR,captured,order_EH26020500655,inv_EH26020500655,Online electronics order,upi,false,null,0,true,customer655@example.com,+919000000654,6426,0,1770303240,,,,,0.018,0.018,64.26,
pay_EH26021400656,payment,229000,INR,captured,order_EH26021400656,inv_EH26021400656,Online electronics order,upi,false,null,0,true,customer656@example.com,+919000000655,4122,0,1771084500,,,,,0.018,0.018,41.22,
pay_EH26020600657,payment,561000,INR,captured,order_EH26020600657,inv_EH26020600657,Online electronics order,wallet,true,null,0,true,customer657@example.com,+919000000656,10098,0,1770396960,,,,,0.018,0.018,100.98,
pay_EH26022800658,payment,574000,INR,captured,order_EH26022800658,inv_EH26022800658,Online electronics order,upi,false,null,0,true,customer658@example.com,+919000000657,10332,0,1772301420,,,,,0.018,0.018,103.32,
pay_EH26021200659,payment,329000,INR,captured,order_EH26021200659,inv_EH26021200659,Online electronics order,upi,false,null,0,true,customer659@example.com,+919000000658,5922,0,1770922680,,,,,0.018,0.018,59.22,
pay_EH26021600660,payment,228000,INR,captured,order_EH26021600660,inv_EH26021600660,Online electronics order,upi,false,null,0,true,customer660@example.com,+919000000659,4104,0,1771271940,,,,,0.018,0.018,41.04,
pay_EH26021800661,payment,287000,INR,captured,order_EH26021800661,inv_EH26021800661,Online electronics order,card,false,null,0,true,customer661@example.com,+919000000660,5166,0,1771408800,card_aa0b632c694c,RuPay,debit,,0.018,0.018,51.66,
pay_EH26022200662,payment,272000,INR,captured,order_EH26022200662,inv_EH26022200662,Online electronics order,card,false,null,0,true,customer662@example.com,+919000000661,4896,0,1771758060,card_5bd3d5a5dcc5,Visa,credit,,0.018,0.018,48.96,
pay_EH26022600663,payment,624000,INR,captured,order_EH26022600663,inv_EH26022600663,Online electronics order,upi,false,null,0,true,customer663@example.com,+919000000662,11232,0,1772107320,,,,,0.018,0.018,112.32,
pay_EH26022600664,payment,639000,INR,captured,order_EH26022600664,inv_EH26022600664,Online electronics order,upi,false,null,0,true,customer664@example.com,+919000000663,11502,0,1772110980,,,,,0.018,0.018,115.02,
pay_EH26021700665,payment,526000,INR,captured,order_EH26021700665,inv_EH26021700665,Online electronics order,upi,false,null,0,true,customer665@example.com,+919000000664,9468,0,1771337040,,,,,0.018,0.018,94.68,
pay_EH26020900666,payment,422000,INR,captured,order_EH26020900666,inv_EH26020900666,Online electronics order,upi,false,null,0,true,customer666@example.com,+919000000665,7595,0,1770649500,,,,,0.018,0.018,75.96,
pay_EH26020700667,payment,376000,INR,captured,order_EH26020700667,inv_EH26020700667,Online electronics order,upi,false,null,0,true,customer667@example.com,+919000000666,6768,0,1770480360,,,,,0.018,0.018,67.68,
pay_EH26021200668,payment,770000,INR,captured,order_EH26021200668,inv_EH26021200668,Online electronics order,upi,false,null,0,true,customer668@example.com,+919000000667,13860,0,1770916020,,,,,0.018,0.018,138.6,
pay_EH26020400669,payment,1277000,INR,captured,order_EH26020400669,inv_EH26020400669,Online electronics order,upi,false,null,0,true,customer669@example.com,+919000000668,22986,0,1770228480,,,,,0.018,0.018,229.86,
pay_EH26022400670,payment,823000,INR,captured,order_EH26022400670,inv_EH26022400670,Online electronics order,upi,false,null,0,true,customer670@example.com,+919000000669,14813,0,1771960140,,,,,0.018,0.018,148.14,
pay_EH26022300671,payment,608000,INR,captured,order_EH26022300671,inv_EH26022300671,Online electronics order,netbanking,false,null,0,true,customer671@example.com,+919000000670,10944,0,1771841400,,,,,0.018,0.018,109.44,
pay_EH26022100672,payment,5335000,INR,captured,order_EH26022100672,inv_EH26022100672,Online electronics order,card,false,null,0,true,customer672@example.com,+919000000671,96030,0,1771672260,card_71e7bd61c8df,MasterCard,credit,,0.018,0.018,960.3,
pay_EH26021700673,payment,874000,INR,captured,order_EH26021700673,inv_EH26021700673,Online electronics order,card,false,null,0,true,customer673@example.com,+919000000672,15732,0,1771330320,card_9fea501e9074,American Express,debit,,0.018,0.018,157.32,
pay_EH26021300674,payment,137000,INR,captured,order_EH26021300674,inv_EH26021300674,Online electronics order,netbanking,false,partial,49000,true,customer674@example.com,+919000000673,2466,0,1770988380,,,,,0.018,0.018,24.66,
pay_EH26021900675,payment,656000,INR,captured,order_EH26021900675,inv_EH26021900675,Online electronics order,card,false,null,0,true,customer675@example.com,+919000000674,11808,0,1771510440,card_3756d97d372b,Visa,debit,,0.018,0.018,118.08,
pay_EH26021600676,payment,370000,INR,captured,order_EH26021600676,inv_EH26021600676,Online electronics order,upi,false,null,0,true,customer676@example.com,+919000000675,6659,0,1771254900,,,,,0.018,0.018,66.6,
pay_EH26020400677,payment,386000,INR,captured,order_EH26020400677,inv_EH26020400677,Online electronics order,netbanking,false,null,0,true,customer677@example.com,+919000000676,6948,0,1770221760,,,,,0.018,0.018,69.48,
pay_EH26021800678,payment,553000,INR,captured,order_EH26021800678,inv_EH26021800678,Online electronics order,card,false,null,0,true,customer678@example.com,+919000000677,9954,0,1771435020,card_d9675de6d8fb,MasterCard,debit,,0.018,0.018,99.54,
pay_EH26021500679,payment,539000,INR,captured,order_EH26021500679,inv_EH26021500679,Online electronics order,card,false,null,0,true,customer679@example.com,+919000000678,9702,0,1771179480,card_3b98a913a13f,Visa,debit,,0.018,0.018,97.02,
pay_EH26020400680,payment,518000,INR,captured,order_EH26020400680,inv_EH26020400680,Online electronics order,upi,false,null,0,true,customer680@example.com,+919000000679,9324,0,1770232740,,,,,0.018,0.018,93.24,
pay_EH26022200681,payment,928000,INR,captured,order_EH26022200681,inv_EH26022200681,Online electronics order,upi,false,null,0,true,customer681@example.com,+919000000680,16704,0,1771755600,,,,,0.018,0.018,167.04,
pay_EH26022700682,payment,747000,INR,captured,order_EH26022700682,inv_EH26022700682,Online electronics order,upi,false,null,0,true,customer682@example.com,+919000000681,13446,0,1772191260,,,,,0.018,0.018,134.46,
pay_EH26021200683,payment,892000,INR,captured,order_EH26021200683,inv_EH26021200683,Online electronics order,upi,false,null,0,true,customer683@example.com,+919000000682,16056,0,1770898920,,,,,0.018,0.018,160.56,
pay_EH26021900684,payment,3233000,INR,captured,order_EH26021900684,inv_EH26021900684,Online electronics order,netbanking,false,partial,866000,true,customer684@example.com,+919000000683,58194,0,1771507380,,,,,0.018,0.018,581.94,
pay_EH26022700685,payment,319000,INR,captured,order_EH26022700685,inv_EH26022700685,Online electronics order,card,false,null,0,true,customer685@example.com,+919000000684,5742,0,1772202240,card_36fcdf7c8f82,American Express,debit,,0.018,0.018,57.42,
pay_EH26020400686,payment,237000,INR,captured,order_EH26020400686,inv_EH26020400686,Online electronics order,netbanking,false,null,0,true,customer686@example.com,+919000000685,4266,0,1770218700,,,,,0.018,0.018,42.66,
pay_EH26020300687,payment,1360000,INR,captured,order_EH26020300687,inv_EH26020300687,Online electronics order,netbanking,false,null,0,true,customer687@example.com,+919000000686,24480,0,1770135960,,,,,0.018,0.018,244.8,
pay_EH26021100688,payment,138000,INR,captured,order_EH26021100688,inv_EH26021100688,Online electronics order,netbanking,false,null,0,true,customer688@example.com,+919000000687,2484,0,1770830820,,,,,0.018,0.018,24.84,
pay_EH26021600689,payment,351000,INR,captured,order_EH26021600689,inv_EH26021600689,Online electronics order,wallet,false,partial,68000,true,customer689@example.com,+919000000688,6318,0,1771266480,,,,,0.018,0.018,63.18,
pay_EH26022500690,payment,1173000,INR,captured,order_EH26022500690,inv_EH26022500690,Online electronics order,card,false,null,0,true,customer690@example.com,+919000000689,21114,0,1772047740,card_a753ad7df3a4,RuPay,credit,,0.018,0.018,211.14,
pay_EH26021200691,payment,376000,INR,captured,order_EH26021200691,inv_EH26021200691,Online electronics order,card,false,null,0,true,customer691@example.com,+919000000690,6768,0,1770892200,card_3c93663cbeba,RuPay,credit,,0.018,0.018,67.68,
pay_EH26021900692,payment,467000,INR,captured,order_EH26021900692,inv_EH26021900692,Online electronics order,upi,false,null,0,true,customer692@example.com,+919000000691,8406,0,1771500660,,,,,0.018,0.018,84.06,
pay_EH26021600693,payment,1092000,INR,captured,order_EH26021600693,inv_EH26021600693,Online electronics order,upi,false,null,0,true,customer693@example.com,+919000000692,19656,0,1771245120,,,,,0.018,0.018,196.56,
pay_EH26021600694,payment,629000,INR,captured,order_EH26021600694,inv_EH26021600694,Online electronics order,card,false,null,0,true,customer694@example.com,+919000000693,11322,0,1771248780,card_d35958f66c7b,American Express,debit,,0.018,0.018,113.22,
pay_EH26022200695,payment,4520000,INR,captured,order_EH26022200695,inv_EH26022200695,Online electronics order,netbanking,false,null,0,true,customer695@example.com,+919000000694,81360,0,1771770840,,,,,0.018,0.018,813.6,
pay_EH26021900696,payment,465000,INR,captured,order_EH26021900696,inv_EH26021900696,Online electronics order,netbanking,false,null,0,true,customer696@example.com,+919000000695,8370,0,1771515300,,,,,0.018,0.018,83.7,
pay_EH26021800697,payment,1003000,INR,captured,order_EH26021800697,inv_EH26021800697,Online electronics order,netbanking,true,null,0,true,customer697@example.com,+919000000696,18054,0,1771432560,,,,,0.018,0.018,180.54,
pay_EH26021500698,payment,1142000,INR,captured,order_EH26021500698,inv_EH26021500698,Online electronics order,upi,false,null,0,true,customer698@example.com,+919000000697,20556,0,1771177020,,,,,0.018,0.018,205.56,
pay_EH26020500699,payment,146000,INR,captured,order_EH26020500699,inv_EH26020500699,Online electronics order,upi,false,null,0,true,customer699@example.com,+919000000698,2628,0,1770316680,,,,,0.018,0.018,26.28,
pay_EH26020600700,payment,1336000,INR,captured,order_EH26020600700,inv_EH26020600700,Online electronics order,netbanking,false,null,0,true,customer700@example.com,+919000000699,24048,0,1770406740,,,,,0.018,0.018,240.48,
pay_EH26022000701,payment,445000,INR,captured,order_EH26022000701,inv_EH26022000701,Online electronics order,card,false,null,0,true,customer701@example.com,+919000000700,8009,0,1771584000,card_95096cda3f21,RuPay,credit,,0.018,0.018,80.1,
pay_EH26021700702,payment,252000,INR,captured,order_EH26021700702,inv_EH26021700702,Online electronics order,card,false,null,0,true,customer702@example.com,+919000000701,4536,0,1771328460,card_2a36efd33b08,RuPay,debit,,0.018,0.018,45.36,
pay_EH26020900703,payment,673000,INR,captured,order_EH26020900703,inv_EH26020900703,Online electronics order,card,false,null,0,true,customer703@example.com,+919000000702,12114,0,1770640920,card_4485e5e77db5,RuPay,credit,,0.018,0.018,121.14,
pay_EH26021200704,payment,2614000,INR,captured,order_EH26021200704,inv_EH26021200704,Online electronics order,upi,false,null,0,true,customer704@example.com,+919000000703,47052,0,1770903780,,,,,0.018,0.018,470.52,
pay_EH26020900705,payment,646000,INR,captured,order_EH26020900705,inv_EH26020900705,Online electronics order,card,false,null,0,true,customer705@example.com,+919000000704,11628,0,1770648240,card_af3359ed4df3,MasterCard,credit,,0.018,0.018,116.28,
pay_EH26021900706,payment,957000,INR,captured,order_EH26021900706,inv_EH26021900706,Online electronics order,card,false,null,0,true,customer706@example.com,+919000000705,17226,0,1771515900,card_64063e4f15a8,MasterCard,debit,,0.018,0.018,172.26,
pay_EH26020300707,payment,982000,INR,captured,order_EH26020300707,inv_EH26020300707,Online electronics order,netbanking,false,null,0,true,customer707@example.com,+919000000706,17676,0,1770137160,,,,,0.018,0.018,176.76,
pay_EH26022000708,payment,748000,INR,captured,order_EH26022000708,inv_EH26022000708,Online electronics order,upi,false,null,0,true,customer708@example.com,+919000000707,13463,0,1771609620,,,,,0.018,0.018,134.64,
pay_EH26020300709,payment,672000,INR,captured,order_EH26020300709,inv_EH26020300709,Online electronics order,card,false,null,0,true,customer709@example.com,+919000000708,12096,0,1770144480,card_89f7de9b94a1,American Express,debit,,0.018,0.018,120.96,
pay_EH26020300710,payment,282000,INR,captured,order_EH26020300710,inv_EH26020300710,Online electronics order,upi,false,null,0,true,customer710@example.com,+919000000709,5076,0,1770148140,,,,,0.018,0.018,50.76,
pay_EH26020300711,payment,285000,INR,captured,order_EH26020300711,inv_EH26020300711,Online electronics order,card,false,null,0,true,customer711@example.com,+919000000710,5130,0,1770115800,card_44017344f23d,MasterCard,debit,,0.018,0.018,51.3,
pay_EH26021400712,payment,929000,INR,captured,order_EH26021400712,inv_EH26021400712,Online electronics order,upi,false,full,929000,true,customer712@example.com,+919000000711,16722,0,1771069860,,,,,0.018,0.018,167.22,
pay_EH26021500713,payment,216000,INR,captured,order_EH26021500713,inv_EH26021500713,Online electronics order,upi,false,null,0,true,customer713@example.com,+919000000712,3888,0,1771159920,,,,,0.018,0.018,38.88,
pay_EH26021100714,payment,515000,INR,captured,order_EH26021100714,inv_EH26021100714,Online electronics order,card,false,null,0,true,customer714@example.com,+919000000713,9270,0,1770817980,card_0209bb6d3011,MasterCard,credit,,0.018,0.018,92.7,
pay_EH26020300715,payment,696000,INR,captured,order_EH26020300715,inv_EH26020300715,Online electronics order,card,false,null,0,true,customer715@example.com,+919000000714,12528,0,1770130440,card_f39cbde74290,American Express,credit,,0.018,0.018,125.28,
pay_EH26022500716,payment,209000,INR,captured,order_EH26022500716,inv_EH26022500716,Online electronics order,netbanking,false,null,0,true,customer716@example.com,+919000000715,3761,0,1772034900,,,,,0.018,0.018,37.62,
pay_EH26022300717,payment,59000,INR,captured,order_EH26022300717,inv_EH26022300717,Online electronics order,card,false,null,0,true,customer717@example.com,+919000000716,1062,0,1771865760,card_eeae63f5a230,American Express,credit,,0.018,0.018,10.62,
pay_EH26022000718,payment,1006000,INR,captured,order_EH26022000718,inv_EH26022000718,Online electronics order,card,false,null,0,true,customer718@example.com,+919000000717,18108,0,1771610220,card_571359d96253,Visa,debit,,0.018,0.018,181.08,
pay_EH26021900719,payment,635000,INR,captured,order_EH26021900719,inv_EH26021900719,Online electronics order,upi,false,null,0,true,customer719@example.com,+919000000718,11430,0,1771527480,,,,,0.018,0.018,114.3,
pay_EH26020900720,payment,774000,INR,captured,order_EH26020900720,inv_EH26020900720,Online electronics order,upi,false,null,0,true,customer720@example.com,+919000000719,13932,0,1770667140,,,,,0.018,0.018,139.32,
pay_EH26022400721,payment,301000,INR,captured,order_EH26022400721,inv_EH26022400721,Online electronics order,upi,false,null,0,true,customer721@example.com,+919000000720,5418,0,1771927200,,,,,0.018,0.018,54.18,
